shipping_id,order_id,shipping_date,return_date,shipping providers,delivery_status
635,9298,05-10-2020,,fedex,Delivered
636,3143,06-06-2021,,fedex,Delivered
637,4601,24-06-2020,,fedex,Delivered
638,18407,22-05-2020,,fedex,Delivered
639,11428,27-07-2023,,fedex,Delivered
640,15976,26-04-2022,,fedex,Delivered
641,1887,21-10-2021,,fedex,Delivered
642,17675,16-06-2022,,fedex,Delivered
643,8812,18-08-2021,,fedex,Delivered
644,1171,05-01-2021,,fedex,Delivered
645,823,09-10-2020,,fedex,Delivered
646,11262,24-10-2022,,fedex,Delivered
647,1573,24-08-2022,,fedex,Delivered
648,8018,27-08-2020,,fedex,Delivered
649,16016,07-04-2020,,fedex,Delivered
650,12764,17-01-2024,,fedex,Delivered
651,13395,12-08-2023,,fedex,Delivered
652,16112,19-01-2023,,fedex,Delivered
653,7144,17-03-2022,,fedex,Delivered
654,6923,22-10-2021,,fedex,Delivered
655,12920,06-10-2021,,fedex,Delivered
656,5525,26-11-2023,,fedex,Delivered
657,7492,27-08-2023,,fedex,Delivered
658,17895,02-02-2021,,fedex,Delivered
659,9770,26-07-2023,,fedex,Delivered
660,11580,24-01-2023,,fedex,Delivered
661,10390,03-01-2022,,fedex,Delivered
662,6931,20-04-2021,,fedex,Delivered
663,3977,13-04-2021,,fedex,Delivered
664,323,27-10-2020,,fedex,Delivered
665,13429,11-02-2024,,fedex,Delivered
666,8540,08-02-2022,,fedex,Delivered
667,6765,13-11-2023,,fedex,Delivered
668,19637,02-04-2021,,fedex,Delivered
669,7310,04-02-2020,,fedex,Delivered
670,1267,05-02-2022,,fedex,Delivered
671,13783,16-06-2023,,fedex,Delivered
672,1973,06-06-2023,,fedex,Delivered
673,6777,23-12-2020,,fedex,Delivered
674,7676,16-02-2020,,fedex,Delivered
675,11792,11-02-2024,,fedex,Delivered
676,18387,07-02-2024,,fedex,Delivered
677,1917,26-09-2023,,fedex,Delivered
678,4641,07-09-2023,,fedex,Delivered
679,14091,22-01-2023,,fedex,Delivered
680,13951,21-09-2020,,fedex,Delivered
681,1827,07-10-2023,,fedex,Delivered
682,19483,10-07-2022,,fedex,Delivered
683,18539,31-10-2021,,fedex,Delivered
684,2293,20-11-2020,,fedex,Delivered
685,11458,25-01-2020,,fedex,Delivered
686,10856,14-04-2022,,fedex,Delivered
687,12428,03-11-2021,,fedex,Delivered
688,5403,11-06-2021,,fedex,Delivered
689,3305,13-05-2021,,fedex,Delivered
690,4041,12-04-2021,,fedex,Delivered
691,1153,08-05-2020,,fedex,Delivered
692,2359,17-10-2023,,fedex,Delivered
693,10628,06-10-2023,,fedex,Delivered
694,15722,20-08-2021,,fedex,Delivered
695,8836,09-11-2020,,fedex,Delivered
696,673,08-07-2020,,fedex,Delivered
697,617,23-06-2020,,fedex,Delivered
698,14011,04-06-2023,,fedex,Delivered
699,12784,22-04-2023,,fedex,Delivered
700,12418,24-03-2020,,fedex,Delivered
701,19441,17-04-2021,,fedex,Delivered
702,15615,10-05-2023,,fedex,Delivered
703,5499,15-02-2022,,fedex,Delivered
704,16544,22-06-2020,,fedex,Delivered
705,11282,24-01-2023,,fedex,Delivered
706,13987,13-12-2022,,fedex,Delivered
707,10440,14-07-2022,,fedex,Delivered
708,441,07-08-2020,,fedex,Delivered
709,16474,04-08-2020,,fedex,Delivered
710,5631,11-09-2023,,fedex,Delivered
711,19761,25-06-2022,,fedex,Delivered
712,17833,08-12-2021,,fedex,Delivered
713,7510,02-02-2020,,fedex,Delivered
714,18557,09-01-2023,,fedex,Delivered
715,3703,11-09-2021,,fedex,Delivered
716,13557,17-11-2020,,fedex,Delivered
717,3731,09-09-2020,,fedex,Delivered
718,12886,06-06-2020,,fedex,Delivered
719,10478,16-11-2020,,fedex,Delivered
720,8988,02-01-2021,,fedex,Delivered
721,9886,28-06-2020,,fedex,Delivered
722,5327,18-05-2020,,fedex,Delivered
723,17502,21-01-2024,,fedex,Delivered
724,10020,22-10-2022,,fedex,Delivered
725,13007,11-09-2023,,fedex,Delivered
726,19093,27-04-2022,,fedex,Delivered
727,17813,14-04-2020,,fedex,Delivered
728,3391,01-07-2023,,fedex,Delivered
729,8404,29-05-2022,,fedex,Delivered
730,15073,27-03-2022,,fedex,Delivered
731,6743,04-09-2020,,fedex,Delivered
732,3659,11-06-2020,,fedex,Delivered
733,10488,09-06-2022,,fedex,Delivered
734,16074,16-11-2020,,fedex,Delivered
735,9752,13-12-2021,,fedex,Delivered
736,12578,22-07-2021,,fedex,Delivered
737,2655,04-02-2022,,fedex,Delivered
738,12288,30-01-2021,,fedex,Delivered
739,12792,21-10-2022,,fedex,Delivered
740,2873,05-09-2021,,fedex,Delivered
741,8714,31-10-2020,,fedex,Delivered
742,6653,24-09-2020,,fedex,Delivered
743,19973,28-06-2020,,fedex,Delivered
744,12938,24-10-2023,,fedex,Delivered
745,18781,22-09-2022,,fedex,Delivered
746,11462,12-06-2022,,fedex,Delivered
747,19249,29-01-2022,,fedex,Delivered
748,13589,14-10-2023,,fedex,Delivered
749,3149,22-08-2023,,fedex,Delivered
750,12981,30-06-2023,,fedex,Delivered
751,707,14-11-2021,,fedex,Delivered
752,3231,10-06-2021,,fedex,Delivered
753,11856,30-08-2020,,fedex,Delivered
754,14425,08-01-2020,,fedex,Delivered
755,9480,28-06-2022,,fedex,Delivered
756,16812,01-02-2022,,fedex,Delivered
757,13497,21-03-2020,,fedex,Delivered
758,14973,13-12-2023,,fedex,Delivered
759,19909,25-01-2020,,fedex,Delivered
760,2791,07-01-2024,,fedex,Delivered
761,1633,05-04-2023,,fedex,Delivered
762,14953,31-01-2021,,fedex,Delivered
763,13109,30-01-2020,,fedex,Delivered
764,7624,28-01-2020,,fedex,Delivered
765,3097,30-10-2021,,fedex,Delivered
766,18555,22-10-2020,,fedex,Delivered
767,3431,15-01-2022,,fedex,Delivered
768,12518,31-05-2021,,fedex,Delivered
769,13095,19-04-2023,,fedex,Delivered
770,10244,27-12-2021,,fedex,Delivered
771,6845,12-11-2023,,fedex,Delivered
772,1047,05-10-2023,,fedex,Delivered
773,16660,24-10-2021,,fedex,Delivered
774,8110,17-08-2021,,fedex,Delivered
775,15231,19-04-2020,,fedex,Delivered
776,435,28-04-2023,,fedex,Delivered
777,2075,08-08-2022,,fedex,Delivered
778,13825,09-07-2021,,fedex,Delivered
779,4993,17-05-2021,,fedex,Delivered
780,13619,18-09-2020,,fedex,Delivered
781,9088,16-02-2020,,fedex,Delivered
782,18413,03-04-2023,,fedex,Delivered
783,8114,05-03-2021,,fedex,Delivered
784,14445,16-04-2020,,fedex,Delivered
785,14337,17-10-2023,,fedex,Delivered
786,19375,30-10-2022,,fedex,Delivered
787,12524,08-09-2020,,fedex,Delivered
788,10382,07-06-2023,,fedex,Delivered
789,14969,30-08-2023,,fedex,Delivered
790,6087,17-01-2023,,fedex,Delivered
791,2257,20-04-2021,,fedex,Delivered
792,18013,22-08-2020,,fedex,Delivered
793,18737,08-07-2020,,fedex,Delivered
794,16164,11-10-2023,,fedex,Delivered
795,10868,16-05-2023,,fedex,Delivered
796,14383,12-11-2022,,fedex,Delivered
797,2093,24-10-2021,,fedex,Delivered
798,10210,10-11-2020,,fedex,Delivered
799,13775,14-09-2022,,fedex,Delivered
800,1311,25-07-2020,,fedex,Delivered
801,7568,03-07-2020,,fedex,Delivered
802,14893,31-12-2023,,fedex,Delivered
803,16132,02-06-2023,,fedex,Delivered
804,9968,08-07-2021,,fedex,Delivered
805,10954,24-06-2020,,fedex,Delivered
806,641,03-06-2023,,fedex,Delivered
807,491,14-05-2021,,fedex,Delivered
808,11786,04-04-2023,,fedex,Delivered
809,5295,01-10-2020,,fedex,Delivered
810,14417,24-03-2020,,fedex,Delivered
811,16312,10-01-2024,,fedex,Delivered
812,6683,24-12-2022,,fedex,Delivered
813,2695,30-05-2022,,fedex,Delivered
814,2901,21-09-2020,,fedex,Delivered
815,4577,26-01-2020,,fedex,Delivered
816,7256,08-07-2023,,fedex,Delivered
817,12086,18-06-2023,,fedex,Delivered
818,18405,25-07-2023,,fedex,Delivered
819,8708,13-06-2021,,fedex,Delivered
820,703,27-03-2020,,fedex,Delivered
821,16050,07-10-2022,,fedex,Delivered
822,6215,31-08-2022,,fedex,Delivered
823,12842,26-04-2022,,fedex,Delivered
824,17807,27-11-2021,,fedex,Delivered
825,9008,18-04-2021,,fedex,Delivered
826,4005,29-01-2024,,fedex,Delivered
827,18587,19-04-2023,,fedex,Delivered
828,9912,06-02-2023,,fedex,Delivered
829,18025,19-05-2021,,fedex,Delivered
830,12790,01-01-2024,,fedex,Delivered
831,5759,30-12-2023,,fedex,Delivered
832,353,18-09-2022,,fedex,Delivered
833,18409,25-04-2022,,fedex,Delivered
834,15998,24-09-2020,,fedex,Delivered
835,16506,17-05-2020,,fedex,Delivered
836,13755,27-12-2022,,fedex,Delivered
837,5723,08-01-2022,,fedex,Delivered
838,6994,06-03-2023,,fedex,Delivered
839,7762,07-08-2022,,fedex,Delivered
840,14031,20-07-2021,,fedex,Delivered
841,1375,25-05-2021,,fedex,Delivered
842,155,14-04-2021,,fedex,Delivered
843,14429,11-03-2021,,fedex,Delivered
844,6131,22-11-2020,,fedex,Delivered
845,17312,11-12-2023,,fedex,Delivered
846,18373,23-08-2022,,fedex,Delivered
847,15696,01-07-2022,,fedex,Delivered
848,19663,06-12-2021,,fedex,Delivered
849,10632,26-01-2024,,fedex,Delivered
850,12216,25-09-2023,,fedex,Delivered
851,8884,12-09-2022,,fedex,Delivered
852,8974,05-03-2022,,fedex,Delivered
853,2361,01-01-2021,,fedex,Delivered
854,13243,21-05-2023,,fedex,Delivered
855,10448,29-04-2023,,fedex,Delivered
856,3499,13-07-2021,,fedex,Delivered
857,295,19-11-2023,,fedex,Delivered
858,8130,23-06-2023,,fedex,Delivered
859,18125,02-11-2021,,fedex,Delivered
860,17957,18-08-2021,,fedex,Delivered
861,15539,01-01-2024,,fedex,Delivered
862,4791,28-06-2023,,fedex,Delivered
863,5743,20-07-2021,,fedex,Delivered
864,12522,22-03-2021,,fedex,Delivered
865,2179,11-02-2020,,fedex,Delivered
866,8700,16-01-2024,,fedex,Delivered
867,3747,19-10-2023,,fedex,Delivered
868,14549,01-04-2023,,fedex,Delivered
869,1127,10-02-2023,,fedex,Delivered
870,14209,27-12-2022,,fedex,Delivered
871,18337,09-07-2020,,fedex,Delivered
872,18417,28-12-2022,,fedex,Delivered
873,6815,10-08-2022,,fedex,Delivered
874,17082,16-09-2023,,fedex,Delivered
875,15205,22-04-2023,,fedex,Delivered
876,13267,17-02-2022,,fedex,Delivered
877,5691,30-04-2021,,fedex,Delivered
878,4415,10-01-2024,,fedex,Delivered
879,19085,12-05-2023,,fedex,Delivered
880,17076,14-04-2022,,fedex,Delivered
881,17058,20-03-2021,,fedex,Delivered
882,11912,19-01-2024,,fedex,Delivered
883,5063,22-07-2023,,fedex,Delivered
884,1501,09-07-2021,,fedex,Delivered
885,8738,08-01-2024,,fedex,Delivered
886,16570,26-07-2023,,fedex,Delivered
887,8978,21-01-2023,,fedex,Delivered
888,14183,08-01-2022,,fedex,Delivered
889,7986,20-10-2021,,fedex,Delivered
890,785,10-07-2021,,fedex,Delivered
891,18733,22-06-2021,,fedex,Delivered
892,17408,23-04-2020,,fedex,Delivered
893,9078,08-12-2021,,fedex,Delivered
894,12648,26-03-2021,,fedex,Delivered
895,14291,12-03-2020,,fedex,Delivered
896,4093,02-06-2022,,fedex,Delivered
897,12542,06-02-2022,,fedex,Delivered
898,19949,17-09-2021,,fedex,Delivered
899,12236,11-02-2021,,fedex,Delivered
900,17216,06-11-2023,,fedex,Delivered
901,19831,25-02-2022,,fedex,Delivered
902,16414,08-06-2023,,fedex,Delivered
903,7936,25-02-2023,,fedex,Delivered
904,15067,30-12-2022,,fedex,Delivered
905,477,05-08-2021,,fedex,Delivered
906,5969,01-02-2020,,fedex,Delivered
907,11280,19-03-2023,,fedex,Delivered
908,2285,11-10-2022,,fedex,Delivered
909,9344,17-01-2022,,fedex,Delivered
910,10024,11-12-2021,,fedex,Delivered
911,17901,13-05-2021,,fedex,Delivered
912,12090,17-05-2020,,fedex,Delivered
913,7508,22-04-2021,,fedex,Delivered
914,2439,04-10-2023,,fedex,Delivered
915,1775,30-01-2023,,fedex,Delivered
916,18917,15-06-2022,,fedex,Delivered
917,7678,13-09-2021,,fedex,Delivered
918,3755,22-05-2023,,fedex,Delivered
919,9250,15-07-2022,,fedex,Delivered
920,2785,29-12-2021,,fedex,Delivered
921,16420,06-05-2023,,fedex,Delivered
922,14981,02-05-2023,,fedex,Delivered
923,16564,11-09-2022,,fedex,Delivered
924,5677,16-08-2022,,fedex,Delivered
925,3525,12-06-2022,,fedex,Delivered
926,17933,16-12-2021,,fedex,Delivered
927,13493,07-04-2020,,fedex,Delivered
928,9950,23-08-2020,,fedex,Delivered
929,13407,30-05-2023,,fedex,Delivered
930,13875,24-10-2020,,fedex,Delivered
931,6219,08-10-2020,,fedex,Delivered
932,3711,14-12-2020,,fedex,Delivered
933,17753,19-06-2020,,fedex,Delivered
934,9304,27-07-2023,,fedex,Delivered
935,2751,22-02-2023,,fedex,Delivered
936,11950,07-10-2022,,fedex,Delivered
937,17172,08-01-2021,,fedex,Delivered
938,6503,06-02-2024,,fedex,Delivered
939,8168,26-01-2022,,fedex,Delivered
940,15389,13-06-2021,,fedex,Delivered
941,16706,17-04-2021,,fedex,Delivered
942,12922,27-08-2023,,fedex,Delivered
943,9974,29-02-2020,,fedex,Delivered
944,3199,19-09-2023,,fedex,Delivered
945,1455,24-10-2022,,fedex,Delivered
946,4937,04-06-2022,,fedex,Delivered
947,8556,25-06-2021,,fedex,Delivered
948,4127,30-08-2022,,fedex,Delivered
949,7928,14-08-2022,,fedex,Delivered
950,11036,03-06-2022,,fedex,Delivered
951,5251,02-12-2020,,fedex,Delivered
952,17458,12-01-2022,,fedex,Delivered
953,18577,22-11-2021,,fedex,Delivered
954,8920,15-10-2021,,fedex,Delivered
955,147,23-11-2020,,fedex,Delivered
956,6727,13-03-2020,,fedex,Delivered
957,3735,24-07-2023,,fedex,Delivered
958,12979,15-09-2021,,fedex,Delivered
959,6998,29-04-2020,,fedex,Delivered
960,9182,19-01-2022,,fedex,Delivered
961,2659,26-05-2020,,fedex,Delivered
962,9620,24-12-2023,,fedex,Delivered
963,7072,11-04-2021,,fedex,Delivered
964,4391,16-03-2021,,fedex,Delivered
965,3213,23-01-2021,,fedex,Delivered
966,15768,08-02-2023,,fedex,Delivered
967,885,06-11-2022,,fedex,Delivered
968,987,19-10-2022,,fedex,Delivered
969,15505,07-06-2022,,fedex,Delivered
970,7972,15-08-2023,,fedex,Delivered
971,1715,26-07-2023,,fedex,Delivered
972,15780,24-10-2022,,fedex,Delivered
973,3439,27-04-2023,,fedex,Delivered
974,8858,20-08-2023,,fedex,Delivered
975,7012,10-06-2023,,fedex,Delivered
976,6875,04-03-2021,,fedex,Delivered
977,6129,05-01-2023,,fedex,Delivered
978,14313,25-05-2022,,fedex,Delivered
979,18107,22-05-2022,,fedex,Delivered
980,5635,09-02-2021,,fedex,Delivered
981,18255,18-11-2020,,fedex,Delivered
982,8318,03-02-2024,,fedex,Delivered
983,17176,20-08-2023,,fedex,Delivered
984,13435,15-06-2023,,fedex,Delivered
985,6205,25-01-2023,,fedex,Delivered
986,7082,17-04-2021,,fedex,Delivered
987,19959,17-06-2020,,fedex,Delivered
988,16282,05-02-2020,,fedex,Delivered
989,7446,23-05-2023,,fedex,Delivered
990,4959,08-05-2023,,fedex,Delivered
991,7652,26-07-2022,,fedex,Delivered
992,6895,14-02-2024,,fedex,Delivered
993,15305,30-03-2023,,fedex,Delivered
994,2305,27-11-2022,,fedex,Delivered
995,4965,04-08-2022,,fedex,Delivered
996,16108,07-08-2023,,fedex,Delivered
997,1763,17-03-2023,,fedex,Delivered
998,15155,27-01-2023,,fedex,Delivered
999,7148,17-05-2022,,fedex,Delivered
1000,19351,30-04-2021,,fedex,Delivered
1001,19005,20-01-2021,,fedex,Delivered
1002,13263,17-01-2021,,fedex,Delivered
1003,6925,14-04-2020,,fedex,Delivered
1004,13947,28-11-2022,,fedex,Delivered
1005,7088,27-07-2021,,fedex,Delivered
1006,10832,12-07-2020,,fedex,Delivered
1007,751,05-12-2023,,fedex,Delivered
1008,5093,16-05-2020,,fedex,Delivered
1009,10872,26-03-2023,,fedex,Delivered
1010,6933,07-09-2022,,fedex,Delivered
1011,12840,08-12-2020,,fedex,Delivered
1012,1823,04-02-2022,,fedex,Delivered
1013,4297,15-07-2021,,fedex,Delivered
1014,13099,29-01-2024,,fedex,Delivered
1015,10270,10-01-2022,,fedex,Delivered
1016,19161,10-10-2021,,fedex,Delivered
1017,15663,20-09-2021,,fedex,Delivered
1018,3819,26-03-2021,,fedex,Delivered
1019,12974,11-04-2023,,fedex,Delivered
1020,7728,18-06-2022,,fedex,Delivered
1021,5629,31-07-2021,,fedex,Delivered
1022,11860,13-03-2021,,fedex,Delivered
1023,19191,12-03-2021,,fedex,Delivered
1024,11436,09-09-2023,,fedex,Delivered
1025,17084,21-05-2023,,fedex,Delivered
1026,7100,16-06-2021,,fedex,Delivered
1027,833,12-07-2020,,fedex,Delivered
1028,1595,27-04-2020,,fedex,Delivered
1029,129,22-01-2024,,fedex,Delivered
1030,14423,11-09-2022,,fedex,Delivered
1031,12400,29-06-2020,,fedex,Delivered
1032,14169,07-02-2024,,fedex,Delivered
1033,3669,05-09-2020,,fedex,Delivered
1034,8644,20-06-2020,,fedex,Delivered
1035,8148,10-12-2023,,fedex,Delivered
1036,2303,12-11-2022,,fedex,Delivered
1037,2249,10-04-2022,,fedex,Delivered
1038,11246,20-01-2022,,fedex,Delivered
1039,12318,21-05-2021,,fedex,Delivered
1040,6499,20-05-2021,,fedex,Delivered
1041,6695,29-04-2021,,fedex,Delivered
1042,5457,11-02-2021,,fedex,Delivered
1043,14583,12-05-2020,,fedex,Delivered
1044,4433,17-01-2024,,fedex,Delivered
1045,16642,03-10-2022,,fedex,Delivered
1046,19509,15-12-2021,,fedex,Delivered
1047,14157,26-03-2021,,fedex,Delivered
1048,1029,11-05-2022,,fedex,Delivered
1049,9428,11-04-2021,,fedex,Delivered
1050,7860,28-08-2020,,fedex,Delivered
1051,6967,16-08-2020,,fedex,Delivered
1052,191,31-12-2023,,fedex,Delivered
1053,15379,11-10-2022,,fedex,Delivered
1054,14177,17-03-2023,,fedex,Delivered
1055,12736,14-06-2022,,fedex,Delivered
1056,19473,22-12-2021,,fedex,Delivered
1057,15718,30-06-2021,,fedex,Delivered
1058,541,21-06-2021,,fedex,Delivered
1059,12995,14-02-2024,,fedex,Delivered
1060,2295,04-01-2022,,fedex,Delivered
1061,17392,29-10-2021,,fedex,Delivered
1062,3179,06-02-2021,,fedex,Delivered
1063,11292,18-09-2023,,fedex,Delivered
1064,7740,05-04-2022,,fedex,Delivered
1065,7622,26-09-2021,,fedex,Delivered
1066,15621,28-08-2021,,fedex,Delivered
1067,4063,01-08-2020,,fedex,Delivered
1068,269,20-04-2020,,fedex,Delivered
1069,14553,06-03-2020,,fedex,Delivered
1070,19397,23-10-2023,,fedex,Delivered
1071,1651,06-04-2023,,fedex,Delivered
1072,667,15-06-2020,,fedex,Delivered
1073,13285,08-08-2023,,fedex,Delivered
1074,11732,18-05-2023,,fedex,Delivered
1075,3127,01-05-2023,,fedex,Delivered
1076,9602,22-10-2020,,fedex,Delivered
1077,10640,10-06-2020,,fedex,Delivered
1078,10916,04-04-2020,,fedex,Delivered
1079,9710,04-02-2022,,fedex,Delivered
1080,12410,02-03-2020,,fedex,Delivered
1081,2743,23-09-2023,,fedex,Delivered
1082,15677,10-03-2022,,fedex,Delivered
1083,16560,01-02-2022,,fedex,Delivered
1084,5569,27-08-2020,,fedex,Delivered
1085,16874,25-01-2024,,fedex,Delivered
1086,5517,24-11-2022,,fedex,Delivered
1087,15760,25-09-2022,,fedex,Delivered
1088,11974,03-11-2021,,fedex,Delivered
1089,1801,13-08-2023,,fedex,Delivered
1090,11834,28-05-2021,,fedex,Delivered
1091,1921,10-11-2023,,fedex,Delivered
1092,9034,19-10-2020,,fedex,Delivered
1093,17857,10-03-2020,,fedex,Delivered
1094,14813,09-03-2020,,fedex,Delivered
1095,7984,30-12-2023,,fedex,Delivered
1096,16096,07-02-2023,,fedex,Delivered
1097,13799,17-07-2021,,fedex,Delivered
1098,18431,22-02-2022,,fedex,Delivered
1099,251,03-12-2020,,fedex,Delivered
1100,7596,27-08-2021,,fedex,Delivered
1101,11102,30-01-2021,,fedex,Delivered
1102,4293,22-12-2022,,fedex,Delivered
1103,3365,24-10-2022,,fedex,Delivered
1104,7336,14-10-2022,,fedex,Delivered
1105,19105,13-10-2022,,fedex,Delivered
1106,6455,08-03-2022,,fedex,Delivered
1107,17655,07-03-2021,,fedex,Delivered
1108,14589,16-02-2021,,fedex,Delivered
1109,3851,05-01-2021,,fedex,Delivered
1110,14767,18-05-2020,,fedex,Delivered
1111,1279,16-08-2023,,fedex,Delivered
1112,12826,27-03-2023,,fedex,Delivered
1113,13667,27-08-2022,,fedex,Delivered
1114,4805,22-05-2021,,fedex,Delivered
1115,16618,27-03-2021,,fedex,Delivered
1116,1017,28-03-2020,,fedex,Delivered
1117,16898,14-10-2023,,fedex,Delivered
1118,12726,12-08-2023,,fedex,Delivered
1119,14999,05-06-2023,,fedex,Delivered
1120,13671,03-12-2022,,fedex,Delivered
1121,10152,26-09-2022,,fedex,Delivered
1122,10966,19-06-2022,,fedex,Delivered
1123,8284,12-07-2021,,fedex,Delivered
1124,1745,29-10-2020,,fedex,Delivered
1125,14179,21-08-2020,,fedex,Delivered
1126,3767,12-07-2023,,fedex,Delivered
1127,8440,22-03-2023,,fedex,Delivered
1128,10438,19-06-2020,,fedex,Delivered
1129,2351,08-09-2021,,fedex,Delivered
1130,18397,15-11-2022,,fedex,Delivered
1131,18651,21-05-2022,,fedex,Delivered
1132,12742,06-04-2022,,fedex,Delivered
1133,13727,01-01-2023,,fedex,Delivered
1134,7286,03-02-2022,,fedex,Delivered
1135,7902,22-06-2021,,fedex,Delivered
1136,17254,16-06-2021,,fedex,Delivered
1137,2797,08-05-2021,,fedex,Delivered
1138,3929,30-11-2021,,fedex,Delivered
1139,17705,18-06-2021,,fedex,Delivered
1140,15996,13-02-2023,,fedex,Delivered
1141,15517,08-11-2022,,fedex,Delivered
1142,13685,01-12-2020,,fedex,Delivered
1143,4891,24-01-2024,,fedex,Delivered
1144,1315,09-10-2023,,fedex,Delivered
1145,15309,28-08-2023,,fedex,Delivered
1146,11154,27-11-2022,,fedex,Delivered
1147,9772,07-04-2020,,fedex,Delivered
1148,8566,22-02-2023,,fedex,Delivered
1149,16974,09-09-2022,,fedex,Delivered
1150,7732,11-03-2020,,fedex,Delivered
1151,4589,01-01-2024,,fedex,Delivered
1152,9856,21-09-2021,,fedex,Delivered
1153,7050,04-11-2020,,fedex,Delivered
1154,19403,04-10-2020,,fedex,Delivered
1155,16190,14-02-2024,,fedex,Delivered
1156,5737,25-11-2023,,fedex,Delivered
1157,17000,11-11-2023,,fedex,Delivered
1158,17723,27-06-2023,,fedex,Delivered
1159,991,13-12-2021,,fedex,Delivered
1160,18425,03-01-2022,,fedex,Delivered
1161,16508,07-10-2021,,fedex,Delivered
1162,12688,08-03-2020,,fedex,Delivered
1163,7422,18-03-2020,,fedex,Delivered
1164,261,16-03-2020,,fedex,Delivered
1165,8854,18-01-2020,,fedex,Delivered
1166,16578,11-12-2021,,fedex,Delivered
1167,5475,03-10-2021,,fedex,Delivered
